Date,Info Tech (VGT),Healthcare (VHT),Cons Disc (VCR),Comm Serv (VOX),Finance (VFH),Industrials (VIS),Cons Staples (VDC),Utilities (VPU),Materials (VAW),Real Estate (VNQ),Energy (VDE),S&P 500 (SPY)
2015-03-27 00:00:00-04:00,105.84,135.74,121.64,86.72,48.91,106.65,126.76,95.57,107.76,83.87,107.95,205.72
2015-03-30 00:00:00-04:00,107.09,137.25,122.9081,87.28,49.57,108.14,127.96,96.84,109.29,85.06,110.21,208.26
2015-03-31 00:00:00-04:00,106.23,135.42,122.48,86.51,49.28,107.35,126.9899,96.88,108.55,84.35,109.27,206.44
2015-04-01 00:00:00-04:00,105.66,133.83,121.76,87.83,49.24,106.42,126.91,96.81,108.45,84.18,109.57,205.76
2015-04-02 00:00:00-04:00,105.66,134.11,122.99,88.85,49.54,106.681,127.86,97.22,108.62,84.85,109.85,206.38
2015-04-06 00:00:00-04:00,106.62,134.288,123.55,88.99,49.6,107.29,128.9307,98.4,109.47,85.71,111.91,207.84
2015-04-07 00:00:00-04:00,106.53,134.53,122.83,88.458,49.33,107.05,128.29,97.29,109.28,84.2,112.22,207.26
2015-04-08 00:00:00-04:00,106.92,135.8699,123.98,88.63,49.49,107.32,128.48,97.01,109.57,84.34,111.01,207.99
2015-04-09 00:00:00-04:00,107.31,136.75,124.05,88.53,49.44,107.83,128.86,96.61,110.09,82.58,112.75,208.93
2015-04-10 00:00:00-04:00,107.81,137.98,124.42,88.57,49.46,109.35,128.95,97.33,110.36,82.53,113.27,210.04
2015-04-13 00:00:00-04:00,107.39,137.5,123.79,88.56,49.62,108.44,128.45,96.36,109.86,82.28,112.38,209.08
2015-04-14 00:00:00-04:00,107.0,137.495,123.49,88.48,49.62,108.58,128.69,96.88,110.23,82.57,114.37,209.48
2015-04-15 00:00:00-04:00,107.97,137.83,123.59,89.12,49.79,109.0,128.45,97.13,111.27,81.99,117.15,210.45
2015-04-16 00:00:00-04:00,107.73,137.93,123.75,88.86,49.86,108.66,128.74,96.51,110.78,82.2,116.78,210.36
2015-04-17 00:00:00-04:00,106.06,136.69,122.03,87.76,49.21,107.35,127.55,96.17,110.014,81.78,115.75,207.93
2015-04-20 00:00:00-04:00,107.82,137.45,123.21,88.91,49.45,108.51,127.95,97.55,110.72,81.91,116.22,209.85
2015-04-21 00:00:00-04:00,107.9,138.46,123.35,89.08,49.26,108.33,128.11,96.65,109.87,82.06,114.9,209.62
2015-04-22 00:00:00-04:00,108.95,138.55,123.518,89.44,49.57,108.77,128.28,96.87,110.13,82.23,115.64,210.64
2015-04-23 00:00:00-04:00,109.1999,139.29,124.15,90.7899,49.63,108.66,127.86,97.4601,110.57,82.44,116.49,211.18
2015-04-24 00:00:00-04:00,109.85,138.79,125.53,90.63,49.52,108.22,127.78,98.39,111.24,82.6,115.71,211.65
2015-04-27 00:00:00-04:00,110.08,136.0052,124.5,89.96,49.36,108.07,127.13,97.17,111.88,82.51,115.58,210.76
2015-04-28 00:00:00-04:00,110.15,136.27,124.14,91.3,49.63,108.36,127.19,97.9201,112.18,82.36,116.22,211.42
2015-04-29 00:00:00-04:00,109.69,135.172,123.31,91.08,49.55,107.81,126.17,97.58,111.95,80.68,117.3,210.55
2015-04-30 00:00:00-04:00,107.95,132.84,121.88,89.581,49.1,106.68,125.5401,96.2499,111.09,79.37,116.99,208.46
2015-05-01 00:00:00-04:00,109.24,134.71,123.44,89.7,49.43,107.97,126.66,96.65,112.9,79.97,117.25,210.69
2015-05-04 00:00:00-04:00,109.35,135.55,123.66,89.65,49.83,108.12,126.93,97.36,112.67,80.09,116.9,211.34
2015-05-05 00:00:00-04:00,107.6899,133.82,122.41,88.4399,49.375,106.74,125.9,95.15,111.35,78.36,115.59,208.9
2015-05-06 00:00:00-04:00,107.0,133.591,121.91,87.36,49.19,106.65,126.27,94.64,111.43,78.17,115.22,208.03
2015-05-07 00:00:00-04:00,107.8,134.29,122.69,86.95,49.52,107.28,126.57,94.95,111.87,79.37,113.87,208.87
2015-05-08 00:00:00-04:00,109.3,136.45,123.7,87.61,50.13,108.37,127.54,95.66,113.36,80.48,115.72,211.62
2015-05-11 00:00:00-04:00,108.89,136.51,123.26,87.34,49.98,108.29,127.08,95.094,112.98,79.26,113.69,210.61
2015-05-12 00:00:00-04:00,108.33,135.95,122.98,87.63,49.85,108.11,126.9,94.8399,111.9,79.52,114.25,209.96
2015-05-13 00:00:00-04:00,108.82,135.9,122.35,87.4699,49.85,108.37,126.85,94.02,111.94,78.76,113.85,210.04
2015-05-14 00:00:00-04:00,110.58,137.6799,122.85,87.84,50.31,109.42,128.75,95.11,113.21,80.28,113.73,212.21
2015-05-15 00:00:00-04:00,110.28,137.97,123.71,88.26,50.14,109.39,129.15,96.23,113.44,81.07,114.16,212.47
2015-05-18 00:00:00-04:00,110.85,138.95,124.37,88.75,50.44,109.71,128.97,96.65,113.33,80.86,114.19,213.09
2015-05-19 00:00:00-04:00,110.7,139.56,124.41,87.7,50.72,109.43,128.65,96.82,112.75,80.63,112.63,213.01
2015-05-20 00:00:00-04:00,110.65,139.92,124.4526,88.15,50.57,109.02,128.45,97.01,112.69,80.53,112.9,212.86
2015-05-21 00:00:00-04:00,111.04,139.84,124.84,88.42,50.44,109.45,128.57,96.89,113.05,80.12,114.0,213.47
2015-05-22 00:00:00-04:00,111.07,139.6299,124.7,87.87,50.38,109.02,128.07,96.74,112.84,80.05,113.46,212.97
2015-05-26 00:00:00-04:00,109.54,138.41,123.8,87.7,49.95,107.74,127.17,96.05,111.45,79.45,111.64,210.73
2015-05-27 00:00:00-04:00,111.405,139.96,124.69,88.44,50.41,108.55,127.94,96.53,112.22,80.24,111.52,212.68
2015-05-28 00:00:00-04:00,111.34,140.05,124.48,88.13,50.37,108.06,127.79,96.8,112.37,80.02,111.01,212.49
2015-05-29 00:00:00-04:00,110.53,139.79,123.6322,88.0,49.94,107.08,127.0,96.62,111.65,79.14,111.04,211.1
2015-06-01 00:00:00-04:00,110.88,140.13,123.97,87.22,50.03,107.47,126.92,96.74,111.68,80.08,110.72,211.57
2015-06-02 00:00:00-04:00,110.65,139.45,124.16,87.73,50.11,107.74,126.57,95.45,112.18,79.37,111.52,211.37
2015-06-03 00:00:00-04:00,111.03,139.71,125.12,88.52,50.4,108.38,126.57,94.18,112.46,78.26,110.71,211.93
2015-06-04 00:00:00-04:00,110.01,138.68,124.32,87.86,50.03,107.15,125.49,93.83,111.07,78.08,109.22,210.22
2015-06-05 00:00:00-04:00,109.955,138.87,124.25,87.25,50.26,107.36,124.005,92.75,110.8,77.2,110.11,209.79
2015-06-08 00:00:00-04:00,108.62,138.26,123.34,87.129,50.02,106.5,123.865,92.3,110.35,77.06,109.61,208.47
2015-06-09 00:00:00-04:00,108.36,138.07,123.25,86.93,50.12,106.47,124.4,92.11,110.41,76.5,109.57,208.45
2015-06-10 00:00:00-04:00,110.05,139.67,124.41,87.6801,50.83,107.59,125.64,92.55,111.53,77.05,111.05,210.95
2015-06-11 00:00:00-04:00,110.06,140.52,124.72,88.12,51.01,107.94,125.53,93.16,111.79,77.56,110.51,211.6
2015-06-12 00:00:00-04:00,109.28,139.06,124.37,87.7578,50.85,107.5,125.22,92.33,111.22,77.43,109.29,210.0
2015-06-15 00:00:00-04:00,108.65,139.1,123.77,87.36,50.63,106.63,124.2301,92.05,110.34,77.03,108.95,209.09
2015-06-16 00:00:00-04:00,109.31,139.78,124.32,87.7922,50.94,106.69,125.59,92.5,110.95,77.65,109.81,210.26
2015-06-17 00:00:00-04:00,109.53,140.01,124.93,87.76,50.85,106.88,126.3,93.28,111.34,78.29,109.57,210.62
2015-06-18 00:00:00-04:00,110.43,142.1843,126.35,88.615,51.32,108.04,127.5499,94.53,112.27,79.38,109.49,212.75
2015-06-19 00:00:00-04:00,109.65,142.14,126.06,88.54,50.93,107.78,127.61,93.67,111.77,78.74,108.5,210.45
2015-06-22 00:00:00-04:00,110.35,143.28,126.62,88.97,51.24,108.25,127.98,93.58,111.91,77.945,109.58,211.9
2015-06-23 00:00:00-04:00,110.41,143.53,127.12,89.7099,51.4,108.24,127.7,92.4099,111.743,77.33,110.05,212.03
2015-06-24 00:00:00-04:00,109.87,142.0,126.195,88.92,50.99,107.2,127.1553,91.746,110.47,76.8999,109.31,210.49
2015-06-25 00:00:00-04:00,109.56,142.75,126.16,89.17,50.67,106.48,126.91,91.13,110.36,76.09,108.12,209.81
2015-06-26 00:00:00-04:00,108.52,142.41,126.62,88.63,50.64,106.63,127.02,90.74,110.07,75.9,108.33,209.83
2015-06-29 00:00:00-04:00,106.04,139.09,123.74,86.87,49.46,104.5,125.01,90.12,107.4,74.71,106.29,205.44
2015-06-30 00:00:00-04:00,106.23,139.99,124.22,86.95,49.655,104.71,124.92,89.92,107.58,74.72,107.0,205.89
2015-07-01 00:00:00-04:00,106.8,140.92,125.52,87.15,50.32,104.94,126.33,90.25,107.93,75.89,105.32,207.52
2015-07-02 00:00:00-04:00,106.9,140.47,125.3,86.9,50.13,104.83,126.25,91.59,107.66,76.13,105.71,207.3
2015-07-06 00:00:00-04:00,106.35,140.43,125.0,86.24,50.03,104.33,126.06,91.83,106.66,76.59,104.19,206.7
2015-07-07 00:00:00-04:00,106.43,140.9999,125.87,86.18,50.11,104.99,128.43,93.97,106.41,77.76,105.25,207.99
2015-07-08 00:00:00-04:00,104.69,138.54,123.46,85.1,49.34,103.08,127.05,93.51,104.03,77.48,103.05,204.48
2015-07-09 00:00:00-04:00,104.44,139.383,124.0,84.836,49.65,103.43,127.07,92.61,104.25,77.13,103.5101,204.89
2015-07-10 00:00:00-04:00,105.99,141.33,125.79,85.97,50.255,104.6499,128.49,93.03,105.77,77.75,103.94,207.46
2015-07-13 00:00:00-04:00,107.55,142.65,127.57,86.41,50.7,105.65,129.7699,93.11,106.99,77.85,104.58,209.76
2015-07-14 00:00:00-04:00,108.09,144.27,127.77,87.1001,50.89,105.95,129.94,93.0,107.5501,78.04,105.648,210.68
2015-07-15 00:00:00-04:00,108.05,144.32,127.46,86.5,51.19,105.41,129.41,93.35,106.47,78.16,103.73,210.63
2015-07-16 00:00:00-04:00,109.339,145.19,128.24,87.47,51.62,105.98,130.81,94.76,106.23,78.8,103.6211,212.25
2015-07-17 00:00:00-04:00,110.85,145.09,127.92,86.98,51.48,105.9301,130.66,93.74,105.31,78.5,102.36,212.45
2015-07-20 00:00:00-04:00,111.36,145.38,128.0,87.04,51.55,105.85,130.89,93.17,104.35,78.625,100.89,212.61
2015-07-21 00:00:00-04:00,110.83,144.71,127.49,86.04,51.47,104.85,130.4,92.32,103.73,78.4,101.04,211.75
2015-07-22 00:00:00-04:00,109.24,144.9899,128.0115,85.27,51.815,104.41,130.7599,92.66,103.36,78.73,100.232,211.34
2015-07-23 00:00:00-04:00,109.02,144.4999,127.12,85.07,51.355,103.44,130.1358,91.35,102.0,77.76,100.05,210.17
2015-07-24 00:00:00-04:00,108.33,141.0599,126.85,84.18,50.9449,102.1,129.4001,91.36,99.85,78.06,97.98,207.98
2015-07-27 00:00:00-04:00,107.205,140.57,125.79,83.73,50.59,101.53,129.2,92.51,98.78,78.2,96.5199,206.76
2015-07-28 00:00:00-04:00,108.29,143.06,126.85,83.84,50.78,103.27,130.71,92.92,100.88,78.27,99.42,209.3
2015-07-29 00:00:00-04:00,108.87,143.09,128.0889,84.47,51.16,104.64,131.18,93.28,101.95,78.77,100.95,210.74
2015-07-30 00:00:00-04:00,109.1,143.03,128.66,85.32,51.26,104.57,130.9,93.98,102.34,78.37,100.32,210.79
2015-07-31 00:00:00-04:00,108.69,143.97,129.07,86.425,51.095,104.68,131.06,94.84,102.031,79.0,97.78,210.47
2015-08-03 00:00:00-04:00,107.95,143.86,128.63,86.56,51.14,104.14,131.37,95.23,101.23,79.43,95.73,209.76
2015-08-04 00:00:00-04:00,107.302,143.75,129.0299,86.2,51.06,104.09,131.47,93.64,101.66,78.9,95.31,209.35
2015-08-05 00:00:00-04:00,108.39,144.84,128.13,86.2,51.17,104.6002,132.63,94.02,102.21,78.35,94.47,210.09
2015-08-06 00:00:00-04:00,107.28,141.58,126.27,85.54,50.94,104.08,131.64,94.231,101.88,78.48,96.2655,208.47
2015-08-07 00:00:00-04:00,107.31,141.08,126.11,85.0599,50.96,103.49,130.85,95.27,100.46,78.77,94.35,207.93
2015-08-10 00:00:00-04:00,108.97,142.12,127.19,86.78,51.46,105.48,131.48,95.0,103.0489,78.5,97.54,210.58
2015-08-11 00:00:00-04:00,107.23,141.08,125.93,87.1,51.07,104.36,130.95,95.45,101.16,79.05,97.55,208.63
2015-08-12 00:00:00-04:00,107.6675,141.13,125.3,86.52,50.67,104.3,131.04,97.1001,101.27,79.3,99.32,208.89
2015-08-13 00:00:00-04:00,107.41,140.79,126.09,86.33,50.82,104.29,130.6201,97.14,100.987,79.4,97.81,208.63
2015-08-14 00:00:00-04:00,107.98,141.0,126.28,87.09,51.19,104.99,131.1,97.94,101.6299,79.81,97.54,209.4
2015-08-17 00:00:00-04:00,108.69,142.7158,127.57,87.85,51.34,105.52,131.26,98.4915,102.32,80.54,97.66,210.58
2015-08-18 00:00:00-04:00,108.03,142.39,127.54,87.92,51.2926,105.3,130.55,98.18,101.5411,80.73,97.29,209.97
2015-08-19 00:00:00-04:00,107.16,141.63,127.09,87.57,50.84,104.47,129.25,98.54,100.3,80.2,94.52,208.32
2015-08-20 00:00:00-04:00,104.51,138.097,123.58,85.92,49.85,102.03,128.13,97.82,98.52,79.66,92.32,203.91
2015-08-21 00:00:00-04:00,100.45,134.1401,119.81,84.9375,48.478,99.28,124.778,96.6,96.13,78.19,89.16,197.54
2015-08-24 00:00:00-04:00,96.915,128.61,115.3,81.68,46.22,95.93,120.63,93.09,92.16,74.52,84.49,189.48
2015-08-25 00:00:00-04:00,95.8,127.25,114.7,80.08,45.45,94.58,119.36,90.28,90.56,72.48,83.36,187.24
2015-08-26 00:00:00-04:00,100.55,132.5,118.64,82.34,47.01,97.3,122.85,91.81,92.76,74.43,86.2,194.56
2015-08-27 00:00:00-04:00,102.87,135.06,121.42,83.92,48.15,99.59,124.71,92.99,96.2,75.86,90.7,199.28
2015-08-28 00:00:00-04:00,103.2,134.89,121.61,84.0694,48.04,99.92,124.53,92.84,96.76,75.772,92.69,199.28
2015-08-31 00:00:00-04:00,102.35,132.38,120.88,83.78,47.71,99.22,123.85,91.46,96.47,74.03,93.897,197.6
2015-09-01 00:00:00-04:00,99.15,128.88,117.84,81.69,46.17,96.6099,121.13,89.02,93.48,72.61,90.34,191.61
2015-09-02 00:00:00-04:00,101.4,131.47,120.07,83.1,46.78,98.49,122.78,88.96,94.55,73.39,91.13,195.46
2015-09-03 00:00:00-04:00,101.5,130.53,120.48,83.68,47.0,98.76,123.66,89.57,95.19,73.59,91.49,195.55
2015-09-04 00:00:00-04:00,100.07,129.06,119.12,82.67,46.19,97.4,121.8599,88.18,93.53,72.19,89.91,192.56
2015-09-08 00:00:00-04:00,102.83,132.8296,121.84,84.16,47.289,100.01,124.26,90.0,95.6196,73.3,91.25,197.51
2015-09-09 00:00:00-04:00,101.58,130.79,120.52,83.35,46.7353,99.03,122.17,88.92,94.89,72.45,89.34,194.79
2015-09-10 00:00:00-04:00,102.55,131.99,120.62,83.2401,46.93,99.06,122.45,88.74,94.86,72.61,89.74,195.88
2015-09-11 00:00:00-04:00,103.07,133.11,121.32,83.67,47.17,99.49,123.15,89.43,94.68,73.99,88.95,196.77
2015-09-14 00:00:00-04:00,102.81,132.7,120.84,83.4701,47.07,98.97,122.78,89.6802,93.59,74.059,88.15,196.0
2015-09-15 00:00:00-04:00,104.12,134.39,122.07,84.492,47.7,100.58,124.24,90.21,94.45,74.73,89.23,198.49
2015-09-16 00:00:00-04:00,104.63,134.81,123.46,84.6978,48.01,101.47,125.59,91.16,95.81,75.6,91.9,200.19
2015-09-17 00:00:00-04:00,104.14,136.2399,123.84,84.5,47.52,101.0,125.64,92.29,95.35,76.44,91.8299,199.76
2015-09-18 00:00:00-04:00,102.7801,134.39,121.8801,83.38,46.72,98.81,124.02,91.6631,93.58,76.3,89.31,195.42
2015-09-21 00:00:00-04:00,103.58,132.16,122.69,83.75,47.2,99.29,125.0,92.06,93.75,76.97,89.71,196.46
2015-09-22 00:00:00-04:00,102.02,131.07,121.1799,82.88,46.6,97.78,123.57,90.98,92.02,75.95,88.77,193.88
2015-09-23 00:00:00-04:00,101.23,129.73,119.65,80.22,46.72,95.71,121.46,91.18,88.74,75.7,85.5,193.57
2015-09-24 00:00:00-04:00,101.12,128.27,119.21,80.25,46.42,94.99,121.51,91.9,88.66,74.97,85.91,192.93
2015-09-25 00:00:00-04:00,100.84,124.47,119.1,80.16,46.66,95.12,122.32,91.91,88.34,75.32,85.98,192.81
2015-09-28 00:00:00-04:00,98.46,119.17,115.47,78.33,45.63,93.13,120.2126,91.41,85.38,74.1,82.84,187.93
2015-09-29 00:00:00-04:00,98.0326,119.84,114.99,77.81,45.7801,93.57,120.18,91.45,85.67,74.92,82.84,188.05
2015-09-30 00:00:00-04:00,100.01,122.58,117.84,78.81,46.2901,94.96,121.2589,93.05,87.3,75.53,84.76,191.67
2015-10-01 00:00:00-04:00,100.01,123.46,118.48,77.9,46.37,94.8,121.27,92.03,88.2,75.91,84.89,192.15
2015-10-02 00:00:00-04:00,101.57,126.2,120.14,78.34,46.38,95.93,122.84,93.21,90.33,76.4602,88.41,194.98
2015-10-05 00:00:00-04:00,103.59,126.54,122.04,80.63,47.36,98.78,125.11,94.62,92.72,77.77,91.16,198.5
2015-10-06 00:00:00-04:00,103.82,123.29,121.19,80.3001,47.17,98.64,124.3,93.95,93.7101,77.58,93.46,197.82
2015-10-07 00:00:00-04:00,104.39,125.03,121.73,81.3,47.63,100.03,125.21,93.76,95.0599,78.44,94.62,199.45
2015-10-08 00:00:00-04:00,104.86,125.24,123.13,82.08,47.91,101.58,126.77,94.968,96.57,79.11,96.57,201.22
2015-10-09 00:00:00-04:00,105.4101,126.04,123.3,81.56,47.67,101.97,127.27,94.62,96.66,79.0,95.88,201.36
2015-10-12 00:00:00-04:00,105.54,126.22,123.57,81.98,47.78,101.91,127.44,95.38,95.73,79.52,94.53,201.55
2015-10-13 00:00:00-04:00,105.05,124.51,123.01,81.64,47.45,100.8,126.57,95.13,95.41,78.92,93.65,200.22
2015-10-14 00:00:00-04:00,104.96,124.24,121.74,81.09,46.95,99.73,125.21,95.048,96.11,78.32,94.54,199.27
2015-10-15 00:00:00-04:00,106.23,127.31,123.28,82.83,47.95,100.72,126.39,96.52,96.55,79.38,96.14,202.33
2015-10-16 00:00:00-04:00,106.49,128.4,123.96,82.8883,48.13,100.35,127.6736,96.7,96.47,79.97,96.16,203.14
2015-10-19 00:00:00-04:00,106.82,128.85,124.43,83.02,48.21,100.43,128.1,96.78,95.67,81.1,94.2,203.33
2015-10-20 00:00:00-04:00,106.43,126.75,124.22,84.16,48.43,100.96,127.97,97.03,95.87,81.11,94.51,203.07
2015-10-21 00:00:00-04:00,105.47,125.64,123.26,83.2,48.06,100.83,127.9,96.74,94.77,80.84,93.29,201.82
2015-10-22 00:00:00-04:00,107.86,124.43,124.73,84.8225,48.76,103.35,130.35,97.8,97.25,81.5,95.0,205.22
2015-10-23 00:00:00-04:00,110.7999,127.33,125.15,85.58,49.22,103.8,130.28,96.17,98.0545,80.71,94.8,207.51
2015-10-26 00:00:00-04:00,110.29,127.74,126.06,85.41,49.08,103.59,129.92,96.05,97.35,80.7,92.4299,206.97
2015-10-27 00:00:00-04:00,109.59,129.92,125.16,84.27,48.75,102.38,130.02,95.69,96.57,80.67,91.22,206.58
2015-10-28 00:00:00-04:00,111.53,131.39,126.61,85.94,49.91,103.46,129.59,94.85,98.19,80.72,93.41,208.96
2015-10-29 00:00:00-04:00,111.0,131.68,126.79,84.96,49.69,103.41,129.55,94.36,98.25,80.64,93.79,208.87
2015-10-30 00:00:00-04:00,110.51,130.98,126.99,85.74,49.03,103.25,128.4,94.84,98.608,79.89,94.5,207.85
2015-11-02 00:00:00-05:00,111.55,133.87,127.73,86.56,49.81,104.59,129.03,94.92,99.35,81.58,96.67,210.37
2015-11-03 00:00:00-05:00,112.27,133.71,128.29,86.265,49.76,104.62,128.46,95.2,99.56,80.77,99.14,210.96
2015-11-04 00:00:00-05:00,112.44,133.38,127.42,85.75,49.63,104.35,127.77,95.69,99.0,80.39,98.13,210.38
2015-11-05 00:00:00-05:00,112.11,132.89,127.8599,85.68,49.93,104.5799,127.8852,94.88,98.38,80.75,97.16,210.12
2015-11-06 00:00:00-05:00,112.78,132.51,127.82,85.47,50.32,104.74,126.4899,91.48,98.58,78.22,96.77,210.02
2015-11-09 00:00:00-05:00,111.69,131.68,126.07,84.72,49.78,103.65,125.6855,91.65,97.83,76.9,95.67,208.06
2015-11-10 00:00:00-05:00,110.88,132.43,126.98,84.31,49.96,103.76,126.03,92.51,97.17,77.76,95.97,208.51
2015-11-11 00:00:00-05:00,110.795,131.07,126.4,84.14,49.88,103.93,125.9499,93.23,97.3,77.87,93.99,207.71
2015-11-12 00:00:00-05:00,109.72,128.71,125.1,83.51,49.08,102.23,124.06,92.12,95.13,77.35,91.7,204.89
2015-11-13 00:00:00-05:00,107.57,128.64,121.79,82.56,48.66,101.85,122.99,91.74,96.24,76.43,91.27,202.54
2015-11-16 00:00:00-05:00,109.04,129.95,123.14,83.87,49.24,103.01,124.88,93.34,97.39,77.27,94.43,205.6
2015-11-17 00:00:00-05:00,109.04,130.59,123.16,84.1,49.17,102.86,124.69,91.63,97.165,77.3,93.27,205.38
2015-11-18 00:00:00-05:00,110.8,133.15,125.24,84.92,49.94,104.2401,126.45,92.4,99.16,77.985,94.87,208.71
2015-11-19 00:00:00-05:00,111.28,130.96,125.2,85.1,50.02,104.7,126.7301,93.24,99.02,78.27,93.55,208.53
2015-11-20 00:00:00-05:00,112.12,131.92,126.72,84.67,50.15,105.18,125.96,93.64,98.65,79.23,92.49,209.35
2015-11-23 00:00:00-05:00,111.55,132.0,127.21,84.5399,50.06,104.9,127.06,92.94,98.77,79.37,93.13,209.06
2015-11-24 00:00:00-05:00,111.66,132.39,127.0,84.7399,49.9499,104.92,127.42,92.85,99.76,78.96,95.33,209.38
2015-11-25 00:00:00-05:00,111.425,133.15,127.8299,84.5516,50.0,104.949,127.99,92.3799,99.28,79.3,94.61,209.32
2015-11-27 00:00:00-05:00,111.64,133.48,127.38,84.92,50.2,105.13,128.38,92.58,99.27,80.0,93.79,209.53
2015-11-30 00:00:00-05:00,111.8,131.8,126.4,84.82,50.09,104.52,127.14,92.81,99.45,79.4,94.27,208.67
2015-12-01 00:00:00-05:00,112.7938,133.74,127.6106,85.43,50.61,105.12,127.9499,93.52,100.0,80.47,94.84,210.74
2015-12-02 00:00:00-05:00,112.19,132.62,126.56,84.67,49.98,104.09,127.22,91.53,98.67,78.8628,91.83,208.5
2015-12-03 00:00:00-05:00,110.62,129.58,124.61,83.79,49.21,102.81,126.5,90.67,97.88,77.63,90.093,205.6
2015-12-04 00:00:00-05:00,113.04,132.5,126.85,85.08,50.36,104.1312,129.19,91.85,99.27,79.1,89.36,209.63
2015-12-07 00:00:00-05:00,112.29,131.42,126.35,85.18,49.9,103.49,129.56,92.1,97.4999,78.88,85.8315,208.29
2015-12-08 00:00:00-05:00,112.08,131.85,125.92,85.06,49.32,101.93,129.18,92.05,95.75,78.79,84.79,206.96
2015-12-09 00:00:00-05:00,110.4,130.46,124.45,84.07,48.76,101.47,128.0,92.01,97.8,78.38,85.9,205.36
2015-12-10 00:00:00-05:00,110.685,131.56,124.87,84.03,48.8,101.99,128.07,90.6,97.27,77.79,86.57,205.82
2015-12-11 00:00:00-05:00,108.38,129.35,122.108,81.97,47.81,100.17,126.62,90.2604,94.89,77.665,83.5,201.85
2015-12-14 00:00:00-05:00,108.85,129.861,122.31,82.14,47.81,100.19,127.6601,90.56,93.55,78.03,83.89,202.99
2015-12-15 00:00:00-05:00,109.47,131.83,123.17,82.94,48.84,100.42,128.5,91.4513,94.1,78.85,86.2,205.09
2015-12-16 00:00:00-05:00,110.91,133.7512,125.35,84.87,49.59,102.13,131.0,93.78,95.23,80.38,85.64,207.98
2015-12-17 00:00:00-05:00,109.18,132.29,123.28,84.0,48.92,100.65,129.5,93.14,93.36,80.04,83.37,204.89
2015-12-18 00:00:00-05:00,107.04,130.65,121.46,82.84,47.83,99.07,127.13,92.0699,92.21,79.115,81.96,199.96
2015-12-21 00:00:00-05:00,108.11,131.76,121.97,83.59,48.21,99.76,128.53,92.1,92.94,79.4,81.8,201.65
2015-12-22 00:00:00-05:00,108.83,132.57,122.89,84.56,48.61,101.0125,130.1001,92.91,94.28,79.69,82.94,203.51
2015-12-23 00:00:00-05:00,109.38,133.57,123.22,85.39,48.84,101.8,130.35,94.4,95.82,79.4,85.97,206.02
2015-12-24 00:00:00-05:00,109.31,133.77,123.0,85.16,48.82,101.82,130.13,94.38,95.72,79.4,85.15,205.57
2015-12-28 00:00:00-05:00,109.2801,133.04,123.146,85.08,48.79,101.43,129.82,94.55,94.97,79.85,83.49,205.19
2015-12-29 00:00:00-05:00,110.65,134.77,124.51,85.79,49.29,102.43,131.04,95.15,95.86,80.71,84.03,207.43
2015-12-30 00:00:00-05:00,109.79,134.1201,123.55,84.78,48.9,101.65,130.5,94.98,94.99,80.41,82.76,205.94
2015-12-31 00:00:00-05:00,108.26,132.99,122.5521,84.04,48.45,101.02,129.09,93.94,94.26,79.75,83.13,203.93
2016-01-04 00:00:00-05:00,106.56,130.22,120.339,82.69,47.5201,99.445,127.33,93.6,92.7239,78.75,83.09,200.99
2016-01-05 00:00:00-05:00,106.02,130.83,120.12,83.6,47.73,99.57,128.07,94.27,92.68,80.29,83.3844,201.43
2016-01-06 00:00:00-05:00,104.63,129.5525,118.79,83.26,47.09,98.03,127.61,94.16,90.41,80.04,80.17,198.79
2016-01-07 00:00:00-05:00,101.35,126.72,116.31,81.53,45.81,95.3,125.97,93.42,87.87,78.505,78.16,194.01
2016-01-08 00:00:00-05:00,100.45,124.82,114.94,80.89,45.1,94.12,124.99,93.41,86.91,77.45,77.207,191.89
2016-01-11 00:00:00-05:00,100.885,122.96,115.76,81.27,45.2,94.22,126.06,93.91,85.69,77.92,75.45,192.08
2016-01-12 00:00:00-05:00,102.08,124.47,116.83,80.8,45.38,94.77,126.74,93.3601,85.8,77.36,75.66,193.62
2016-01-13 00:00:00-05:00,99.13,120.44,112.88,79.15,44.17,92.39,124.52,93.19,83.83,76.24,74.08,188.84
2016-01-14 00:00:00-05:00,101.11,123.57,113.64,80.53,44.56,93.48,124.92,94.71,84.9599,76.1278,77.29,191.89
2016-01-15 00:00:00-05:00,98.0621,121.87,111.35,78.8,43.63,91.75,122.94,93.73,83.24,75.58,75.02,187.78
2016-01-19 00:00:00-05:00,97.8,121.41,111.54,79.38,43.55,91.6,124.16,95.05,82.13,75.98,73.19,188.02
2016-01-20 00:00:00-05:00,97.29,122.01,110.68,77.95,42.7238,90.673,122.67,93.04,81.71,73.89,71.14,185.79
2016-01-21 00:00:00-05:00,97.6,121.42,112.01,78.7,42.57,91.06,123.19,92.93,82.29,74.34,73.39,186.68
2016-01-22 00:00:00-05:00,100.3148,123.42,114.05,81.5,43.44,92.04,125.18,94.72,83.71,76.39,76.6,190.49
2016-01-25 00:00:00-05:00,98.82,122.3,112.63,81.12,42.48,90.73,124.1,93.75,80.95,75.91,72.97,187.66
2016-01-26 00:00:00-05:00,99.83,123.09,114.41,82.98,43.32,92.65,125.28,94.54,82.47,77.55,75.85,190.18
2016-01-27 00:00:00-05:00,97.43,121.51,112.7,82.93,43.13,91.57,125.11,94.74,81.84,76.05,75.46,188.12
